tweet_id,text,model_text,label,source_file,normalized_text
rpdhl2ur3,"""Hamas Is Not Going To Give Victory To Islaam  Shaykh Muqbil Bin Hadi Al-Wadiee","""Hamas Is Not Going To Give Victory To Islaam Shaykh Muqbil Bin Hadi Al-Wadiee",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""Hamas Is Not Going To Give Victory To Islaam Shaykh Muqbil Bin Hadi Al-Wadiee"
te1j6h6g2,"""Abu Yahya b. Abi Maysarah said: Khalad b. Yahya narrated to us, saying: Misar b. Kidam said:

I pursued hadith together with Abu Hanifah, but he surpassed us. We engaged in zuhd, and he excelled beyond us. And we studied fiqh with him, and from him came what you see.","""Abu Yahya b. Abi Maysarah said: Khalad b. Yahya narrated to us, saying: Misar b. Kidam said: I pursued hadith together with Abu Hanifah, but he surpassed us. We engaged in zuhd, and he excelled beyond us. And we studied fiqh with him, and from him came what you see.",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Abu Yahya b. Abi Maysarah said: Khalad b. Yahya narrated to us, saying: Misar b. Kidam said: I pursued hadith together with Abu Hanifah, but he surpassed us. We engaged in zuhd, and he excelled beyond us. And we studied fiqh with him, and from him came what you see."
bmhcyt3ss,"""Masjid al-Aqsa - Inside &amp; Outside [6] @taqwatravels","""Masjid al-Aqsa - Inside &amp; Outside [6] @USER",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Masjid al-Aqsa - Inside &amp; Outside [6] @taqwatravels"
gcp58zjoz,"""Under that rubble there are babies.

There are children.

There are mothers, and fathers.

Grandmothers, and grandfathers.

All of them died, slow, alone, while the west said we stand with Israel!

I will never forget it.

And I will never forgive it.,77.0","""Under that rubble there are babies. There are children. There are mothers, and fathers. Grandmothers, and grandfathers. All of them died, slow, alone, while the west said we stand with Israel! I will never forget it. And I will never forgive it.,77.0",Irrelevant,python/ELI/all_tweets.xlsx,"""Under that rubble there are babies. There are children. There are mothers, and fathers. Grandmothers, and grandfathers. All of them died, slow, alone, while the west said we stand with Israel! I will never forget it. And I will never forgive it.,77.0"
om0f6j9t5,"Imm at-Tabar said about the Awbn in this yah:

""The best view is of those who said that it refers to the one who repents after committing sin, who comes back from disobedience to obedience and who leaves that which Allah hates for that which He loves and is pleased with.""","Imm at-Tabar said about the Awbn in this yah: ""The best view is of those who said that it refers to the one who repents after committing sin, who comes back from disobedience to obedience and who leaves that which Allah hates for that which He loves and is pleased with.""",Irrelevant,python/ELI/all_tweets.xlsx,"Imm at-Tabar said about the Awbn in this yah: ""The best view is of those who said that it refers to the one who repents after committing sin, who comes back from disobedience to obedience and who leaves that which Allah hates for that which He loves and is pleased with."""
,"""THIS IS NOT THE END

Shaykh Suliman al Alwaan (may Allah free him) said:

The fall of Dr al-Salm, Baghdad, and other Islamic lands is not the end of the world nor the end of Islam. Let the gloaters be disgraced. The future belongs to this deen, and soon the last part of this Ummah will be joined to its earliest part. So we must not weaken, nor should our efforts cease in supporting Muslims everywhere. Allah has praised those who face trials and hardship with steadfastness and patience. He said: And when the believers saw the confederates, they said: This is what Allah and His Messenger promised us, and Allah and His Messenger spoke the truth. And it increased them only in faith and submission.

These trials and hardships that befall the Muslims are a test, a means to distinguish the wicked from the good, the righteous from the corrupt, and the truthful from the liar. The believers increase in faith, while the hypocrites and those who worship Allah on the edge (I.e. in doubt) weaken, fall into cowardice, and show gloating. They say, If they had obeyed us, they would not have been killed. Allah the Exalted said: And among the people is he who worships Allah on an edge. If good befalls him, he is content with it; but if a trial touches him, he turns back on his face. He loses both this world and the Hereafter, that is the clear loss.

And He said: And among the people is he who says, We believe in Allah, but when he is harmed in Allahs cause, he considers the trial of the people as the punishment of Allah. But if victory comes from your Lord, they will surely say, Indeed, we were with you. Is not Allah most knowing of what is within the breasts of all beings?

And upon those whom Allah has entrusted with this great responsibility, such as the imams of mosques and others, is to urge the worshippers toward piety, repentance to Allah, giving them glad tidings of victory and empowerment, and making them aware of what the spiteful West intends, and what their brothers among the hypocrites, secularists, and the like are planning: a comprehensive assault on Islam and the Muslims, as they have openly declared a crusade.

They must work by every possible means to halt their advance and repel their aggression against the sanctities, wealth, and honor of the Muslims, and to strive against them with wealth, lives, and speech. For the Prophet  said: ""Strive against the Mushrikeen with your wealth, your lives, and your tongues.""
Reported by Imam Ahmad in his Musnad (12246), Ab Dwd (2504), and al-Nas (3098) through the narration of Hammad ibn Salamah, from Humayd, from Anas. Its chain is sound.","""THIS IS NOT THE END Shaykh Suliman al Alwaan (may Allah free him) said: The fall of Dr al-Salm, Baghdad, and other Islamic lands is not the end of the world nor the end of Islam. Let the gloaters be disgraced. The future belongs to this deen, and soon the last part of this Ummah will be joined to its earliest part. So we must not weaken, nor should our efforts cease in supporting Muslims everywhere. Allah has praised those who face trials and hardship with steadfastness and patience. He said: And when the believers saw the confederates, they said: This is what Allah and His Messenger promised us, and Allah and His Messenger spoke the truth. And it increased them only in faith and submission. These trials and hardships that befall the Muslims are a test, a means to distinguish the wicked from the good, the righteous from the corrupt, and the truthful from the liar. The believers increase in faith, while the hypocrites and those who worship Allah on the edge (I.e. in doubt) weaken, fall into cowardice, and show gloating. They say, If they had obeyed us, they would not have been killed. Allah the Exalted said: And among the people is he who worships Allah on an edge. If good befalls him, he is content with it; but if a trial touches him, he turns back on his face. He loses both this world and the Hereafter, that is the clear loss. And He said: And among the people is he who says, We believe in Allah, but when he is harmed in Allahs cause, he considers the trial of the people as the punishment of Allah. But if victory comes from your Lord, they will surely say, Indeed, we were with you. Is not Allah most knowing of what is within the breasts of all beings? And upon those whom Allah has entrusted with this great responsibility, such as the imams of mosques and others, is to urge the worshippers toward piety, repentance to Allah, giving them glad tidings of victory and empowerment, and making them aware of what the spiteful West intends, and what their brothers among the hypocrites, secularists, and the like are planning: a comprehensive assault on Islam and the Muslims, as they have openly declared a crusade. They must work by every possible means to halt their advance and repel their aggression against the sanctities, wealth, and honor of the Muslims, and to strive against them with wealth, lives, and speech. For the Prophet said: ""Strive against the Mushrikeen with your wealth, your lives, and your tongues."" Reported by Imam Ahmad in his Musnad (12246), Ab Dwd (2504), and al-Nas (3098) through the narration of Hammad ibn Salamah, from Humayd, from Anas. Its chain is sound.",Salafi jihadi,python/ELI/all_tweets.xlsx,"""THIS IS NOT THE END Shaykh Suliman al Alwaan (may Allah free him) said: The fall of Dr al-Salm, Baghdad, and other Islamic lands is not the end of the world nor the end of Islam. Let the gloaters be disgraced. The future belongs to this deen, and soon the last part of this Ummah will be joined to its earliest part. So we must not weaken, nor should our efforts cease in supporting Muslims everywhere. Allah has praised those who face trials and hardship with steadfastness and patience. He said: And when the believers saw the confederates, they said: This is what Allah and His Messenger promised us, and Allah and His Messenger spoke the truth. And it increased them only in faith and submission. These trials and hardships that befall the Muslims are a test, a means to distinguish the wicked from the good, the righteous from the corrupt, and the truthful from the liar. The believers increase in faith, while the hypocrites and those who worship Allah on the edge (I.e. in doubt) weaken, fall into cowardice, and show gloating. They say, If they had obeyed us, they would not have been killed. Allah the Exalted said: And among the people is he who worships Allah on an edge. If good befalls him, he is content with it; but if a trial touches him, he turns back on his face. He loses both this world and the Hereafter, that is the clear loss. And He said: And among the people is he who says, We believe in Allah, but when he is harmed in Allahs cause, he considers the trial of the people as the punishment of Allah. But if victory comes from your Lord, they will surely say, Indeed, we were with you. Is not Allah most knowing of what is within the breasts of all beings? And upon those whom Allah has entrusted with this great responsibility, such as the imams of mosques and others, is to urge the worshippers toward piety, repentance to Allah, giving them glad tidings of victory and empowerment, and making them aware of what the spiteful West intends, and what their brothers among the hypocrites, secularists, and the like are planning: a comprehensive assault on Islam and the Muslims, as they have openly declared a crusade. They must work by every possible means to halt their advance and repel their aggression against the sanctities, wealth, and honor of the Muslims, and to strive against them with wealth, lives, and speech. For the Prophet said: ""Strive against the Mushrikeen with your wealth, your lives, and your tongues."" Reported by Imam Ahmad in his Musnad (12246), Ab Dwd (2504), and al-Nas (3098) through the narration of Hammad ibn Salamah, from Humayd, from Anas. Its chain is sound."
4liz9n724,"Can you or anyone else give me one example of a Muslim company that is into Defense and technology for the Muslim Ummah? 
We all would gladly invest into it and send our children to work for this company 
Name me one",Can you or anyone else give me one example of a Muslim company that is into Defense and technology for the Muslim Ummah? We all would gladly invest into it and send our children to work for this company Name me one,Irrelevant,python/ELI/all_tweets.xlsx,Can you or anyone else give me one example of a Muslim company that is into Defense and technology for the Muslim Ummah? We all would gladly invest into it and send our children to work for this company Name me one
e3h0hzu5c,"""Imam Ahmad bin Hanbal said: 

It is narrated that the Messenger of Allah  used to break his fast with dates or a sip of water, so it is recommended for him (the fasting person) to break his fast with dates or water...

[Zad al-Musafir]","""Imam Ahmad bin Hanbal said: It is narrated that the Messenger of Allah used to break his fast with dates or a sip of water, so it is recommended for him (the fasting person) to break his fast with dates or water... [Zad al-Musafir]",Irrelevant,python/ELI/all_tweets.xlsx,"""Imam Ahmad bin Hanbal said: It is narrated that the Messenger of Allah used to break his fast with dates or a sip of water, so it is recommended for him (the fasting person) to break his fast with dates or water... [Zad al-Musafir]"
jfj3h6izi,"""There is no difference in deeming something unlawful as permissible, whether it is for a profession or for other reasons.

 Considering tabarruj and unveiling as permissible is major Kufr that expels one from Islam.

Considering kissing and embracing non-maram women as permissible is major kufr that expels one from Islam.

So woe to those who engage in tabarruj while deeming it permissible, and to those who treat kissing and embracing non-maram women as permissible in practice.

So repent to Allah before you meet Him with this hypocrisy and major Kufr.

Shaykh Saadiq Al Hashami""","""There is no difference in deeming something unlawful as permissible, whether it is for a profession or for other reasons. Considering tabarruj and unveiling as permissible is major Kufr that expels one from Islam. Considering kissing and embracing non-maram women as permissible is major kufr that expels one from Islam. So woe to those who engage in tabarruj while deeming it permissible, and to those who treat kissing and embracing non-maram women as permissible in practice. So repent to Allah before you meet Him with this hypocrisy and major Kufr. Shaykh Saadiq Al Hashami""",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""There is no difference in deeming something unlawful as permissible, whether it is for a profession or for other reasons. Considering tabarruj and unveiling as permissible is major Kufr that expels one from Islam. Considering kissing and embracing non-maram women as permissible is major kufr that expels one from Islam. So woe to those who engage in tabarruj while deeming it permissible, and to those who treat kissing and embracing non-maram women as permissible in practice. So repent to Allah before you meet Him with this hypocrisy and major Kufr. Shaykh Saadiq Al Hashami"""
g2l9ib3rw,""" #Ramadhn the month of giving

As we enter the final days/hours of Ramadhn, your #Masjid needs you

Alamdulillh, 33,945 raised so far. Target is 60,000

Reap multiplied reward in these final moments

 Donate now: 

Paypal:",""" #Ramadhn the month of giving As we enter the final days/hours of Ramadhn, your #Masjid needs you Alamdulillh, 33,945 raised so far. Target is 60,000 Reap multiplied reward in these final moments Donate now: Paypal:",Irrelevant,python/ELI/all_tweets.xlsx,""" #Ramadhn the month of giving As we enter the final days/hours of Ramadhn, your #Masjid needs you Alamdulillh, 33,945 raised so far. Target is 60,000 Reap multiplied reward in these final moments Donate now: Paypal:"
lzi0gscvf,"Question to Imm an-Nawaw: which is better - engaging in J or in knowledge?""

Answer: as long as J is a communal obligation (far kifyah) - then engaging in knowledge is better. And if J becomes an individual obligation (far ayn) - then engaging in J is better.,13.0","Question to Imm an-Nawaw: which is better - engaging in J or in knowledge?"" Answer: as long as J is a communal obligation (far kifyah) - then engaging in knowledge is better. And if J becomes an individual obligation (far ayn) - then engaging in J is better.,13.0",Salafi taklidi,python/ELI/all_tweets.xlsx,"Question to Imm an-Nawaw: which is better - engaging in J or in knowledge?"" Answer: as long as J is a communal obligation (far kifyah) - then engaging in knowledge is better. And if J becomes an individual obligation (far ayn) - then engaging in J is better.,13.0"
k6nd3n0dh,"""Jumuah Khutbah  03/04/2026

Revival Begins Within 

By Shaykh 'Abdulilah Lahmami @Abdulilah_UK (may Allh protect him).

 A brief explanation of Khutbat al-Hjah.
 The meanings of al-Hamd and al-Azeez.
 Turning away from Allh brings punishment.
 Trials in this life are reminders to return to Allh.
 The punishment of the Hereafter is far greater than that of this world.
 We remain grateful to Allh in every situation.
 When will Allh change our condition?
 The heart must long for Allh.
 We will face the grave and the stages of the Day of Judgement alone.
 Today is our chance to perform righteous deeds.
 Reflect on the condition of the Ummah.
 When will Allh raise us again?
 The only path to honour is returning sincerely to Allh.
 Many neglect the five daily prayers yet want to confront the enemy, our first struggle is against our own souls and Shaytn.
 Be truthful with yourself, reflect on your true practice of Islm.
 Allh will not abandon you.
 Many Muslims sadly do not know how to fulfil their obligations correctly.","""Jumuah Khutbah 03/04/2026 Revival Begins Within By Shaykh 'Abdulilah Lahmami @USER (may Allh protect him). A brief explanation of Khutbat al-Hjah. The meanings of al-Hamd and al-Azeez. Turning away from Allh brings punishment. Trials in this life are reminders to return to Allh. The punishment of the Hereafter is far greater than that of this world. We remain grateful to Allh in every situation. When will Allh change our condition? The heart must long for Allh. We will face the grave and the stages of the Day of Judgement alone. Today is our chance to perform righteous deeds. Reflect on the condition of the Ummah. When will Allh raise us again? The only path to honour is returning sincerely to Allh. Many neglect the five daily prayers yet want to confront the enemy, our first struggle is against our own souls and Shaytn. Be truthful with yourself, reflect on your true practice of Islm. Allh will not abandon you. Many Muslims sadly do not know how to fulfil their obligations correctly.",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,"""Jumuah Khutbah 03/04/2026 Revival Begins Within By Shaykh 'Abdulilah Lahmami @Abdulilah_UK (may Allh protect him). A brief explanation of Khutbat al-Hjah. The meanings of al-Hamd and al-Azeez. Turning away from Allh brings punishment. Trials in this life are reminders to return to Allh. The punishment of the Hereafter is far greater than that of this world. We remain grateful to Allh in every situation. When will Allh change our condition? The heart must long for Allh. We will face the grave and the stages of the Day of Judgement alone. Today is our chance to perform righteous deeds. Reflect on the condition of the Ummah. When will Allh raise us again? The only path to honour is returning sincerely to Allh. Many neglect the five daily prayers yet want to confront the enemy, our first struggle is against our own souls and Shaytn. Be truthful with yourself, reflect on your true practice of Islm. Allh will not abandon you. Many Muslims sadly do not know how to fulfil their obligations correctly."
yy6fsf6by,Curious Women Press Muslim with Tough Arguments | Mansur | Speakers Corner,Curious Women Press Muslim with Tough Arguments | Mansur | Speakers Corner,Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,Curious Women Press Muslim with Tough Arguments | Mansur | Speakers Corner
pfupc46xq,"""Its astonishing that #MBS the Mushrik, taking a picture with the known and infamous children sex-trafficker #Epstein, provides more shock value (and likewise is more of a catalyst for animosity) to the laymen Muslim or muslim, than MBS aiding the Kuffr to kill Muslims, or his replacement of various aspects of the Shariah of Allah within the lands of the Muslims, or ascribing clear Kufr to Islam, etc.

Im curious to see how the Madkhalis will spin this? Maybe theyll accuse AI?

Or maybe well see an updated Abdul-Aziz Ar-Rayyis audio, or an Abu Khadeejah/Faris Hammadi clip saying:

Even if the ruler does zina with a sex-trafficked child on TV for 30-minutes, you cannot speak out against the ruler on social media! Only Khrijis do that!

I ask Allah to further embarrass the adherents of this filthy cult, and rid us of its callers and guide the sincere ones to the Millah of Ibrhim.""","""Its astonishing that #MBS the Mushrik, taking a picture with the known and infamous children sex-trafficker #Epstein, provides more shock value (and likewise is more of a catalyst for animosity) to the laymen Muslim or muslim, than MBS aiding the Kuffr to kill Muslims, or his replacement of various aspects of the Shariah of Allah within the lands of the Muslims, or ascribing clear Kufr to Islam, etc. Im curious to see how the Madkhalis will spin this? Maybe theyll accuse AI? Or maybe well see an updated Abdul-Aziz Ar-Rayyis audio, or an Abu Khadeejah/Faris Hammadi clip saying: Even if the ruler does zina with a sex-trafficked child on TV for 30-minutes, you cannot speak out against the ruler on social media! Only Khrijis do that! I ask Allah to further embarrass the adherents of this filthy cult, and rid us of its callers and guide the sincere ones to the Millah of Ibrhim.""",Salafi jihadi,python/tweetsFromSite/tweets_from_site5.csv,"""Its astonishing that #MBS the Mushrik, taking a picture with the known and infamous children sex-trafficker #Epstein, provides more shock value (and likewise is more of a catalyst for animosity) to the laymen Muslim or muslim, than MBS aiding the Kuffr to kill Muslims, or his replacement of various aspects of the Shariah of Allah within the lands of the Muslims, or ascribing clear Kufr to Islam, etc. Im curious to see how the Madkhalis will spin this? Maybe theyll accuse AI? Or maybe well see an updated Abdul-Aziz Ar-Rayyis audio, or an Abu Khadeejah/Faris Hammadi clip saying: Even if the ruler does zina with a sex-trafficked child on TV for 30-minutes, you cannot speak out against the ruler on social media! Only Khrijis do that! I ask Allah to further embarrass the adherents of this filthy cult, and rid us of its callers and guide the sincere ones to the Millah of Ibrhim."""
,"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ.
The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course,  Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""","""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ. The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course, Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf.""",Salafi jihadi,python/ELI/all_tweets.xlsx,"""Mishary al-Affasi in his latest cringe nasheed sings: Perish the hands of Iran and those with Iran; we are the people of tawhid, and as the head of the people of tawhid he displays the likes of the Zionist MBZ. The same clown is close to the vicious anti-Wahhabi Ash'ari taghut Ramzan Kadyrov (attack dog of Putin), who invited him, and he went and sang nasheeds in Chechnya, where Salafi brothers and sisters are tortured and raped in dungeons. Of course, Majoosi shirk-defenders like Haqiqatjou would call this embarrassing grifter al-Affasi a Wahhabi, whereas every Muslim with a functioning brain knows that al-Affasi could not be further from the manhaj of the Salaf."""
ww3fplywp,""".@EpsomEwellBeat Still waiting for you to act after @RealDannyTommo incited violence and terror, and a womens refuge was attacked.""",""".@USER Still waiting for you to act after @USER incited violence and terror, and a womens refuge was attacked.""",Irrelevant,python/ELI/all_tweets.xlsx,""".@EpsomEwellBeat Still waiting for you to act after @RealDannyTommo incited violence and terror, and a womens refuge was attacked."""
x17dkuil7,"""IMPORTANT MESSAGE
For hujaaj that have now confirmed bookings with Yosr Al Mashaer and wish to join Premier Hajj could you please forward your booking Information to info@premierhajj.com as quickly as possible! 
Jazaakumullahu Khairan!""","""IMPORTANT MESSAGE For hujaaj that have now confirmed bookings with Yosr Al Mashaer and wish to join Premier Hajj could you please forward your booking Information to info@premierhajj.com as quickly as possible! Jazaakumullahu Khairan!""",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""IMPORTANT MESSAGE For hujaaj that have now confirmed bookings with Yosr Al Mashaer and wish to join Premier Hajj could you please forward your booking Information to info@premierhajj.com as quickly as possible! Jazaakumullahu Khairan!"""
5v3ib9y7p,""" Imam Ibn Al Qayyim said, 

""'By your Lord, they will not believe until they make you [Muhammad peace be upon him] judge in what they dispute,'

He swore that they will not believe until they make Muhammad [peace be upon him] judge, -",""" Imam Ibn Al Qayyim said, ""'By your Lord, they will not believe until they make you [Muhammad peace be upon him] judge in what they dispute,' He swore that they will not believe until they make Muhammad [peace be upon him] judge, -",Salafi taklidi,python/tweetsFromSite/tweets_from_site5.csv,""" Imam Ibn Al Qayyim said, ""'By your Lord, they will not believe until they make you [Muhammad peace be upon him] judge in what they dispute,' He swore that they will not believe until they make Muhammad [peace be upon him] judge, -"
2iyiodr4v,"Fatawa will never suffice for replacing Ahkaam.

A Fatwa is not transferable or enforceable.

A Hukm applies to all until an exception is established.

Laypeople deal with Muftis and their Fatawa as sacrosanct because they don't have access to Fuqahaa' and Ahkaam.

Whenever you hear a person begin to speak about Islamic law on the basis of Fatawa, know they are a layperson who has no standing on the matter.

Whenever you hear Muftis begin to deal with Islamic law on the basis of Fatawa or the unique, independent Ijtihad of specific scholars, know that they are bereft of Ijtihad themselves.

Safety from the corruption and mistakes of scholars is found in sticking to the Mu'tamad of the four schools of Fiqh.

ONLY IF a Mu'tamad view for a matter is not found because of a lack of precedent, then scholars are turned to for guidance.

Engaging in Ijtihad/Ifta while well-established Ahkaam exist as legal precedent is irresponsible and usually involve a corrupt agenda.","Fatawa will never suffice for replacing Ahkaam. A Fatwa is not transferable or enforceable. A Hukm applies to all until an exception is established. Laypeople deal with Muftis and their Fatawa as sacrosanct because they don't have access to Fuqahaa' and Ahkaam. Whenever you hear a person begin to speak about Islamic law on the basis of Fatawa, know they are a layperson who has no standing on the matter. Whenever you hear Muftis begin to deal with Islamic law on the basis of Fatawa or the unique, independent Ijtihad of specific scholars, know that they are bereft of Ijtihad themselves. Safety from the corruption and mistakes of scholars is found in sticking to the Mu'tamad of the four schools of Fiqh. ONLY IF a Mu'tamad view for a matter is not found because of a lack of precedent, then scholars are turned to for guidance. Engaging in Ijtihad/Ifta while well-established Ahkaam exist as legal precedent is irresponsible and usually involve a corrupt agenda.",Irrelevant,python/ELI/all_tweets.xlsx,"Fatawa will never suffice for replacing Ahkaam. A Fatwa is not transferable or enforceable. A Hukm applies to all until an exception is established. Laypeople deal with Muftis and their Fatawa as sacrosanct because they don't have access to Fuqahaa' and Ahkaam. Whenever you hear a person begin to speak about Islamic law on the basis of Fatawa, know they are a layperson who has no standing on the matter. Whenever you hear Muftis begin to deal with Islamic law on the basis of Fatawa or the unique, independent Ijtihad of specific scholars, know that they are bereft of Ijtihad themselves. Safety from the corruption and mistakes of scholars is found in sticking to the Mu'tamad of the four schools of Fiqh. ONLY IF a Mu'tamad view for a matter is not found because of a lack of precedent, then scholars are turned to for guidance. Engaging in Ijtihad/Ifta while well-established Ahkaam exist as legal precedent is irresponsible and usually involve a corrupt agenda."
wd4wc27dm,"""""Hey @grok , remove the flag that kills children 
""
--------------,57.0","""""Hey @USER , remove the flag that kills children "" --------------,57.0",Irrelevant,python/ELI/all_tweets.xlsx,"""""Hey @grok , remove the flag that kills children "" --------------,57.0"
3oah2k11u,"""Is Jumuah Prayer Obligatory When Eid Is on Friday?","""Is Jumuah Prayer Obligatory When Eid Is on Friday?",Irrelevant,python/ELI/all_tweets.xlsx,"""Is Jumuah Prayer Obligatory When Eid Is on Friday?"
ijlxrm5i8,"""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months.

Likewise all of his content on the AMAU course website will remain.

But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards."",","""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months. Likewise all of his content on the AMAU course website will remain. But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards."",",Irrelevant,python/ELI/all_tweets.xlsx,"""Ustdh Abd al-Raman asan has pre recorded content with the AMAU that will be uploaded on the AMAU channel for the next few months. Likewise all of his content on the AMAU course website will remain. But nothing new from Ustdh Abd al-Raman asan will be recorded for the AMAU from this point onwards."","
d13j9h9ca,"""Tell me you're not from Kosovo without saying you're not from Kosovo.""","""Tell me you're not from Kosovo without saying you're not from Kosovo.""",Irrelevant,python/tweetsFromSite/tweets_from_site5.csv,"""Tell me you're not from Kosovo without saying you're not from Kosovo."""
3b3o8cszp,"""Three Duas to recite in every night in Ramadan

1. Dua for Forgiveness (Especially for Laylatul Qadr)

      

Allahumma innaka afuwwun tuhibbul afwa fafu anni

O Allah, You are Most Forgiving, and You love forgiveness, so forgive me.

2. Dua for Mercy and Guidance

           

Rabbana la tuzigh quloobana bada idh hadaytana wahab lana min ladunka rahmah

Our Lord, do not let our hearts deviate after You have guided us, and grant us mercy from Yourself.

3. Dua for Acceptance of Worship

      

Rabbana taqabbal minna innaka Antas-Sameeul-Aleem

Our Lord, accept from us. Indeed, You are the All-Hearing, All-Knowing.""","""Three Duas to recite in every night in Ramadan 1. Dua for Forgiveness (Especially for Laylatul Qadr) Allahumma innaka afuwwun tuhibbul afwa fafu anni O Allah, You are Most Forgiving, and You love forgiveness, so forgive me. 2. Dua for Mercy and Guidance Rabbana la tuzigh quloobana bada idh hadaytana wahab lana min ladunka rahmah Our Lord, do not let our hearts deviate after You have guided us, and grant us mercy from Yourself. 3. Dua for Acceptance of Worship Rabbana taqabbal minna innaka Antas-Sameeul-Aleem Our Lord, accept from us. Indeed, You are the All-Hearing, All-Knowing.""",Irrelevant,python/ELI/all_tweets.xlsx,"""Three Duas to recite in every night in Ramadan 1. Dua for Forgiveness (Especially for Laylatul Qadr) Allahumma innaka afuwwun tuhibbul afwa fafu anni O Allah, You are Most Forgiving, and You love forgiveness, so forgive me. 2. Dua for Mercy and Guidance Rabbana la tuzigh quloobana bada idh hadaytana wahab lana min ladunka rahmah Our Lord, do not let our hearts deviate after You have guided us, and grant us mercy from Yourself. 3. Dua for Acceptance of Worship Rabbana taqabbal minna innaka Antas-Sameeul-Aleem Our Lord, accept from us. Indeed, You are the All-Hearing, All-Knowing."""
,"""In a significant development, Saa'd, the former JNIM leader who defected recently to the Islamic State Sahel Province has released several audio statements explaining why he defected:

1) He accuses JNIM leaders of not applying Shariah (Islamic law) in its totality, despite him urging them to in several meetings with other senior JNIM and AQIM leaders, who found excuses in ""politics and lack of ability"" despite them ""not hesitating to collect zakat from Muslims"".

2) He says the JNIM accusation of IS-Sahel being ""kharijites"" is unfounded and has ""no basis in the Qur'an or Sunnah"".

3) He said he did not leave to IS looking for fame or money, because he was already ""well-off"" in the ranks of JNIM, and he only defected because he saw that the Islamic State's ""actions matched with their words"".

4 He accuses JNIM of negotiating peace deals with Benin and Ivory Coast, which he deems as not ""befitting to a Muslim to seek reconciliation with apostates"".""","""In a significant development, Saa'd, the former JNIM leader who defected recently to the Islamic State Sahel Province has released several audio statements explaining why he defected: 1) He accuses JNIM leaders of not applying Shariah (Islamic law) in its totality, despite him urging them to in several meetings with other senior JNIM and AQIM leaders, who found excuses in ""politics and lack of ability"" despite them ""not hesitating to collect zakat from Muslims"". 2) He says the JNIM accusation of IS-Sahel being ""kharijites"" is unfounded and has ""no basis in the Qur'an or Sunnah"". 3) He said he did not leave to IS looking for fame or money, because he was already ""well-off"" in the ranks of JNIM, and he only defected because he saw that the Islamic State's ""actions matched with their words"". 4 He accuses JNIM of negotiating peace deals with Benin and Ivory Coast, which he deems as not ""befitting to a Muslim to seek reconciliation with apostates"".""",Salafi jihadi,python/ELI/all_tweets.xlsx,"""In a significant development, Saa'd, the former JNIM leader who defected recently to the Islamic State Sahel Province has released several audio statements explaining why he defected: 1) He accuses JNIM leaders of not applying Shariah (Islamic law) in its totality, despite him urging them to in several meetings with other senior JNIM and AQIM leaders, who found excuses in ""politics and lack of ability"" despite them ""not hesitating to collect zakat from Muslims"". 2) He says the JNIM accusation of IS-Sahel being ""kharijites"" is unfounded and has ""no basis in the Qur'an or Sunnah"". 3) He said he did not leave to IS looking for fame or money, because he was already ""well-off"" in the ranks of JNIM, and he only defected because he saw that the Islamic State's ""actions matched with their words"". 4 He accuses JNIM of negotiating peace deals with Benin and Ivory Coast, which he deems as not ""befitting to a Muslim to seek reconciliation with apostates""."""
