tweet_id,label,prediction,prediction_confidence,jihadi_probability,source_file,text,model_text,prob_Irrelevant,prob_Salafi jihadi,prob_Salafi taklidi,error_type
kl20g4th3,Salafi taklidi,Salafi jihadi,0.4124359959335312,0.4124359959335312,python/tweetsFromSite/tweets_from_site5.csv,"The new shauyk of @salafidawahmcr  @AbdullahJallow9 @DawahTH  fawaz madkhali 

An example of fawaz Facebook  page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates  he says may Allah not grant them safety this is an entire Muslim nation ?!!!!  

In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !",The new shauyk of @USER @USER @USER fawaz madkhali An example of fawaz Facebook page where he spreads tabloid news as if your watching bbc news worse he makes dua against the entire Muslim nation of emirates he says may Allah not grant them safety this is an entire Muslim nation ?!!!! In reality we know they dont rate fawaz they only supporting him becasue abu iyaad has said we are going down this way so their tassub has lead them to follow him !,0.3870712355677437,0.4124359959335312,0.2004927684987251,Salafi taklidi_as_Salafi jihadi
xm0zma5hp,Salafi jihadi,Salafi taklidi,0.4103764668765599,0.2626969287895159,python/tweetsFromSite/tweets_from_site5.csv,""""" Abu khaled al-Faransi / Stalwart in his faith ""

- IRAQ .",""""" Abu khaled al-Faransi / Stalwart in his faith "" - IRAQ .",0.3269266043339241,0.2626969287895159,0.4103764668765599,Salafi jihadi_as_Salafi taklidi
c67jmc7k9,Irrelevant,Salafi taklidi,0.4101499638491027,0.3443766792584646,python/tweetsFromSite/tweets_from_site5.csv,"Imam Harb Bin Ismail Al Kirmni says ,

Whoever claims that taqlid is not allowed, and that he does not imitate anyone in his religion, then this is the statement of a fsiq, mubtad', and an enemy of Allh and his Messenger () and everything the prophet came with. He only wants to invalidate the sunnah, extinguish knowledge, and to be unique in his opinion, speech, innovation, and disagreement. So upon the one who says this statement is the curse of Allah, the angels, and all people..

      / 

This deen has no place for idiocy or taassub , these people cannot even compare to the likes of the mutaakhirin yet claim to follow the mutaqadimn. Allah protect us from such lack of intellect.","Imam Harb Bin Ismail Al Kirmni says , Whoever claims that taqlid is not allowed, and that he does not imitate anyone in his religion, then this is the statement of a fsiq, mubtad', and an enemy of Allh and his Messenger () and everything the prophet came with. He only wants to invalidate the sunnah, extinguish knowledge, and to be unique in his opinion, speech, innovation, and disagreement. So upon the one who says this statement is the curse of Allah, the angels, and all people.. / This deen has no place for idiocy or taassub , these people cannot even compare to the likes of the mutaakhirin yet claim to follow the mutaqadimn. Allah protect us from such lack of intellect.",0.2454733568924327,0.3443766792584646,0.4101499638491027,Irrelevant_as_Salafi taklidi
06db4stto,Salafi taklidi,Irrelevant,0.4097027778309612,0.1947401380561897,python/tweetsFromSite/tweets_from_the_site3.csv,"""No one can obtain this knowledge...

 Markaz Ar-Raziyayn Melbourne","""No one can obtain this knowledge... Markaz Ar-Raziyayn Melbourne",0.4097027778309612,0.1947401380561897,0.395557084112849,Salafi taklidi_as_Irrelevant
42qfh2n3q,Salafi jihadi,Irrelevant,0.4079931592402582,0.3736775622938063,python/tweetsFromSite/tweets_from_site4.csv,"Desi Ikhwanis are arguably the most pathetic people in this region. While they present themselves as devoutly Islamic, they simultaneously support tyrants who openly oppress Muslims. They do this merely because it serves their agenda and ensures the survival of their...","Desi Ikhwanis are arguably the most pathetic people in this region. While they present themselves as devoutly Islamic, they simultaneously support tyrants who openly oppress Muslims. They do this merely because it serves their agenda and ensures the survival of their...",0.4079931592402582,0.3736775622938063,0.2183292784659354,Salafi jihadi_as_Irrelevant
hpwykzalu,Salafi taklidi,Irrelevant,0.4067617999265958,0.2264260126210871,python/tweetsFromSite/tweets_from_site4.csv,"""Salih alFawzan said
Partisanship to madhhabs, individuals and tribes isn't allowed
The Muslim follows the truth with whoever it is
He doesn't show blind loyalty, nor leave the truth that is with his opponent
The Muslim turns to truth wherever it may be
 Inat al-Mustafd, 2/115.""","""Salih alFawzan said Partisanship to madhhabs, individuals and tribes isn't allowed The Muslim follows the truth with whoever it is He doesn't show blind loyalty, nor leave the truth that is with his opponent The Muslim turns to truth wherever it may be Inat al-Mustafd, 2/115.""",0.4067617999265958,0.2264260126210871,0.366812187452317,Salafi taklidi_as_Irrelevant
9b8io9a9m,Salafi jihadi,Irrelevant,0.4037276439972245,0.3962797051376209,python/tweetsFromSite/tweets_from_the_site1.csv,"""""American embassies in the Islamic world are not like other embassies. Rather, they are embassies that perform an intelligence role and seek to extend American influence in Muslim lands. The ongoing war against Islam,  including the war against jihad (which they call terrorism) and the spread of the democratic creed,  is all planned from within these embassies.

American embassies present in Muslim lands have no legal (shar') status whatsoever. Indeed, the religious obligation requires severing relations with the American government and expelling its ambassadors, since it is a state at war with Islam and occupying Muslim lands.""

Shaykh Abu Mundhir as Shanqiti"",","""""American embassies in the Islamic world are not like other embassies. Rather, they are embassies that perform an intelligence role and seek to extend American influence in Muslim lands. The ongoing war against Islam, including the war against jihad (which they call terrorism) and the spread of the democratic creed, is all planned from within these embassies. American embassies present in Muslim lands have no legal (shar') status whatsoever. Indeed, the religious obligation requires severing relations with the American government and expelling its ambassadors, since it is a state at war with Islam and occupying Muslim lands."" Shaykh Abu Mundhir as Shanqiti"",",0.4037276439972245,0.3962797051376209,0.1999926508651546,Salafi jihadi_as_Irrelevant
hddn0fx6g,Irrelevant,Salafi taklidi,0.4010670767394308,0.2174840969983789,python/tweetsFromSite/tweets_from_site5.csv,"al-Muallim al-Yamn said,

Know that Allh,  , may cause some of the sincere people to fall into a certain mistake as a trial for others: will they follow the truth and leave that persons statement, or will they be deceived by his virtue and status? That person is","al-Muallim al-Yamn said, Know that Allh, , may cause some of the sincere people to fall into a certain mistake as a trial for others: will they follow the truth and leave that persons statement, or will they be deceived by his virtue and status? That person is",0.3814488262621902,0.2174840969983789,0.4010670767394308,Irrelevant_as_Salafi taklidi
v6om43vit,Salafi jihadi,Irrelevant,0.4001153945788648,0.3809537023591525,python/tweetsFromSite/tweets_from_site4.csv,"""Dans lexplication de la Aqida at-Tahawiya du shaykh Hamud Ibn Uqla ash-Shuaybi  , Le shaykh explique que le critre du bonheur et du malheur est la fin sur laquelle la personne meurt","""Dans lexplication de la Aqida at-Tahawiya du shaykh Hamud Ibn Uqla ash-Shuaybi , Le shaykh explique que le critre du bonheur et du malheur est la fin sur laquelle la personne meurt",0.4001153945788648,0.3809537023591525,0.2189309030619827,Salafi jihadi_as_Irrelevant
q16oobs9m,Salafi jihadi,Salafi taklidi,0.4000013819663216,0.2391073119259832,python/tweetsFromSite/tweets_from_site5.csv,"""Do They Seek Honour &amp; Power Through The Disbelievers?  
Abu Hanzala
A good reminder for the sellouts and traitors","""Do They Seek Honour &amp; Power Through The Disbelievers? Abu Hanzala A good reminder for the sellouts and traitors",0.360891306107695,0.2391073119259832,0.4000013819663216,Salafi jihadi_as_Salafi taklidi
3brmzdssf,Irrelevant,Salafi jihadi,0.3972054592601464,0.3972054592601464,python/tweetsFromSite/tweets_from_site5.csv,"""Kufr akbar or kufr duna kufr?

The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm","""Kufr akbar or kufr duna kufr? The great Sahabi Abdullah Ibn Mas'ud ra was asked about the ruling of bribery? He said: its Suht (Unlawful gains). He was asked about it in hukm(i.e. Taking a bribe to rule in favour of someone)? He said: its kufr. Then he read ayah of Hukm",0.3298659792573995,0.3972054592601464,0.2729285614824541,Irrelevant_as_Salafi jihadi
09qrgdibn,Salafi taklidi,Irrelevant,0.3971519134238893,0.2533778908858115,python/tweetsFromSite/tweets_from_site5.csv,"""An entire family of five - husband, wife &amp; children entered Islam today 

           

Alhamdu lillah! 

This was @iiinaudio with @hikmahpubs Hassan Somali 

May Allah bless them and make them firm.","""An entire family of five - husband, wife &amp; children entered Islam today Alhamdu lillah! This was @USER with @USER Hassan Somali May Allah bless them and make them firm.",0.3971519134238893,0.2533778908858115,0.3494701956902991,Salafi taklidi_as_Irrelevant
t2zo7isdd,Salafi taklidi,Salafi jihadi,0.390974314925098,0.390974314925098,python/tweetsFromSite/tweets_from_the_site1.csv,"""@shababalhanbali Loool, how low will you guys go?

Imam Bukhari literally wrote a whole book on refutation against those who have similar beliefs as the ashaira.

Also in his Sahih he brings some of the salafs statements about the istiwa of Allah, clearly affirming it on its apparent meaning,5.0","""@USER Loool, how low will you guys go? Imam Bukhari literally wrote a whole book on refutation against those who have similar beliefs as the ashaira. Also in his Sahih he brings some of the salafs statements about the istiwa of Allah, clearly affirming it on its apparent meaning,5.0",0.338460191915473,0.390974314925098,0.2705654931594289,Salafi taklidi_as_Salafi jihadi
5gk1q3kpu,Irrelevant,Salafi jihadi,0.3895012888223336,0.3895012888223336,python/tweetsFromSite/tests_from_site4.csv,"""""The Murtaddn of barely two months ago are welcomed with great fanfare, and [those] who led the fath are in prison without trial (such as the Qd Shaykh Zubayr al-Ghazz). 

The new Syria, they say.""
""
--------------

They say when you reach the capital, you have to compromise because of Realpolitik
But no one wanted them to reach the capital when theyd lose their deen

The purpose of reaching the capital and conquest generally is to establish the deen, not to make excuses for compromising it","""""The Murtaddn of barely two months ago are welcomed with great fanfare, and [those] who led the fath are in prison without trial (such as the Qd Shaykh Zubayr al-Ghazz). The new Syria, they say."" "" -------------- They say when you reach the capital, you have to compromise because of Realpolitik But no one wanted them to reach the capital when theyd lose their deen The purpose of reaching the capital and conquest generally is to establish the deen, not to make excuses for compromising it",0.3638515359841339,0.3895012888223336,0.2466471751935324,Irrelevant_as_Salafi jihadi
k5ywezxs3,Irrelevant,Salafi taklidi,0.386814683333699,0.2532274364736259,python/tweetsFromSite/tweets_from_site5.csv,"""Suspicious silence concerning Arafat, have not taken a clear open stance against this oppressor, have not freed themselves from him, not a single statement against this oppressor for his oppressions, but they have taken an oppressive stance against Sh. Abu Iyaad which is""","""Suspicious silence concerning Arafat, have not taken a clear open stance against this oppressor, have not freed themselves from him, not a single statement against this oppressor for his oppressions, but they have taken an oppressive stance against Sh. Abu Iyaad which is""",0.359957880192675,0.2532274364736259,0.386814683333699,Irrelevant_as_Salafi taklidi
ba72p8p77,Salafi jihadi,Irrelevant,0.3844044408754717,0.363725803210551,python/tweetsFromSite/tweets_from_site5.csv,"""This individual was inciting against rebellions after Syria fell to HTS.

He says this yet, if we apply this today then all of a sudden Maslaha, Wallahi do not be chaotic

Every Mujahideen group they label Khariji and they warn against.

A people of slogans and no substance.""","""This individual was inciting against rebellions after Syria fell to HTS. He says this yet, if we apply this today then all of a sudden Maslaha, Wallahi do not be chaotic Every Mujahideen group they label Khariji and they warn against. A people of slogans and no substance.""",0.3844044408754717,0.363725803210551,0.2518697559139773,Salafi jihadi_as_Irrelevant
slddffo0a,Salafi taklidi,Irrelevant,0.3817749086173995,0.2711258178694692,python/tweetsFromSite/tweets_from_site4.csv,""""" NEW: A Warning Against Ab Iyd Amjad Rafq of Salaf Publications

Read full document here: 
""
--------------

Im team Abu Iyad",""""" NEW: A Warning Against Ab Iyd Amjad Rafq of Salaf Publications Read full document here: "" -------------- Im team Abu Iyad",0.3817749086173995,0.2711258178694692,0.3470992735131312,Salafi taklidi_as_Irrelevant
pgttvo6zi,Irrelevant,Salafi taklidi,0.3732340703342127,0.2560001391381559,python/tweetsFromSite/tests_from_site4.csv,"""Imam Yazid bin Abd Allah al-Basri said:

I read in a book stating that any Muslim who goes to one of the marketplaces and remembers Allah there, Allah will record for him good deeds according to the number of people in the market...

[al-Zuhd of Abd Allah bin al-Mubarak]","""Imam Yazid bin Abd Allah al-Basri said: I read in a book stating that any Muslim who goes to one of the marketplaces and remembers Allah there, Allah will record for him good deeds according to the number of people in the market... [al-Zuhd of Abd Allah bin al-Mubarak]",0.3707657905276314,0.2560001391381559,0.3732340703342127,Irrelevant_as_Salafi taklidi
h3eu4sfqv,Irrelevant,Salafi taklidi,0.368057230585054,0.2896554445028545,python/tweetsFromSite/tweets_from_site4.csv,"But this does not give us a reason to be harsh in our dawah or be too soft when heresy is taken place . 

May Allah grant us tawfq and hidyah and allow us to be amongst those who act upon our knowledge . 
If I have made any mistakes , please
correct me BarakAllah Feekum.","But this does not give us a reason to be harsh in our dawah or be too soft when heresy is taken place . May Allah grant us tawfq and hidyah and allow us to be amongst those who act upon our knowledge . If I have made any mistakes , please correct me BarakAllah Feekum.",0.3422873249120915,0.2896554445028545,0.368057230585054,Irrelevant_as_Salafi taklidi
zodhpjgo2,Irrelevant,Salafi jihadi,0.3667825077919114,0.3667825077919114,python/tweetsFromSite/tweets_from_the_site1.csv,"""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers.

Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.,","""Allah has bestowed upon us the tremendous favor of continuing to discover manuscripts of the works of Ibn Taymiyyah and of his students and followers. Multiple volumes of his Tafsir works are planned for publication, including one volume being published for the first time.,",0.3648233404197902,0.3667825077919114,0.2683941517882984,Irrelevant_as_Salafi jihadi
nx7hc0sv5,Irrelevant,Salafi taklidi,0.3662787747303473,0.3128469349266143,python/tweetsFromSite/tweets_from_site4.csv,"""Abul Abbas al-Qurtubi said

Likewise, if he (the ruler) abandons the establishment of a pillar from the pillars of the religion such as establishing the prayer, fasting in Ramadan, establishing the Hudood, or prevents this, or if he permits drinking intoxicants or fornication &amp;","""Abul Abbas al-Qurtubi said Likewise, if he (the ruler) abandons the establishment of a pillar from the pillars of the religion such as establishing the prayer, fasting in Ramadan, establishing the Hudood, or prevents this, or if he permits drinking intoxicants or fornication &amp;",0.3208742903430382,0.3128469349266143,0.3662787747303473,Irrelevant_as_Salafi taklidi
28uyf4un4,Salafi taklidi,Irrelevant,0.3628038226893728,0.2829677216294795,python/tweetsFromSite/tweets_from_the_site3.csv,"There are people who claim/think they have knowledge from the Surooris. 

They read into big topics 
-      
-  

Then they come out concluding that Sh Fawzan has contradictory opinions or that he doesnt understand the topic.

Then you see these people come on twitter and say this about the Shaykh, and the others begin to insult him

Even though I am a nobody, I know for a fact he doesnt have contradictory opinions on both topics, you just dont understand it!

Wallahul Mustaan","There are people who claim/think they have knowledge from the Surooris. They read into big topics - - Then they come out concluding that Sh Fawzan has contradictory opinions or that he doesnt understand the topic. Then you see these people come on twitter and say this about the Shaykh, and the others begin to insult him Even though I am a nobody, I know for a fact he doesnt have contradictory opinions on both topics, you just dont understand it! Wallahul Mustaan",0.3628038226893728,0.2829677216294795,0.3542284556811476,Salafi taklidi_as_Irrelevant
xkgctkfey,Salafi taklidi,Irrelevant,0.3592663459396046,0.3036406637037405,python/tweetsFromSite/tweets_from_the_site1.csv,"""Tolerated Differing and Impermissible Differing in Islam: The Great Imms of Sunnah did not declare those who differed with them in the affairs of permissible ijtihd to be astray and they did not make binding upon others their own opinions,","""Tolerated Differing and Impermissible Differing in Islam: The Great Imms of Sunnah did not declare those who differed with them in the affairs of permissible ijtihd to be astray and they did not make binding upon others their own opinions,",0.3592663459396046,0.3036406637037405,0.3370929903566548,Salafi taklidi_as_Irrelevant
o268xzbmg,Irrelevant,Salafi taklidi,0.3587338552960266,0.3243591640253309,python/tweetsFromSite/tweets_from_site5.csv,"The munafiqeen are one and the same as the Shia they take the rabbis and monks as gods besides Allah, they will label you khariji for repeating what their scholars who they claim to take from but dont in reality, hijacking these scholars who have nothing to do with them.","The munafiqeen are one and the same as the Shia they take the rabbis and monks as gods besides Allah, they will label you khariji for repeating what their scholars who they claim to take from but dont in reality, hijacking these scholars who have nothing to do with them.",0.3169069806786425,0.3243591640253309,0.3587338552960266,Irrelevant_as_Salafi taklidi
roycxjt5t,Irrelevant,Salafi jihadi,0.3572452835248224,0.3572452835248224,python/tweetsFromSite/tweets_from_site5.csv,"Imm An-Nawaw   said,

Al-Qdh Iydh said, The scholars have formed a consensus that the leadership (Immah) is not to be contracted to a disbeliever (Kfir) and that if disbelief(Kufr) comes from him, then he is to be removed So if disbelief (Kufr) and changing","Imm An-Nawaw said, Al-Qdh Iydh said, The scholars have formed a consensus that the leadership (Immah) is not to be contracted to a disbeliever (Kfir) and that if disbelief(Kufr) comes from him, then he is to be removed So if disbelief (Kufr) and changing",0.3171736179135492,0.3572452835248224,0.3255810985616283,Irrelevant_as_Salafi jihadi
mcprxdo6q,Salafi jihadi,Salafi taklidi,0.352599968723723,0.3033996944729318,python/tweetsFromSite/tweets_from_site4.csv,When sheikh uthaymeen was a khariji,When sheikh uthaymeen was a khariji,0.3440003368033452,0.3033996944729318,0.352599968723723,Salafi jihadi_as_Salafi taklidi
h83hfxyeo,Irrelevant,Salafi taklidi,0.3376092368779156,0.3311679931069427,python/tweetsFromSite/tweets_from_site5.csv,"""Every Muslim who is being slandered by the hypocrites/disbelievers should be defended without a doubt, or offered a word of support at a minimum (even if they dont need it). This is the bare minimum rights that any of the Mashayikh, Mujahideen, or the laymen Muslims have upon their Muslim brothers.

That being said, do not be of those who voluntarily bring heartache or sadness to Muslims, by sharing with them slander against them, that they might otherwise be ignorant of occurring. Even the Prophet     was hurt by the slander/Kufr of Quraysh, Allah   Says:

      

Imam Ibn Jarir At-Tabari   comments on this Ayah and said:

The Exalted says  in His mention  to His Prophet Muhammad : And indeed We know, O Muhammad, that your chest is constricted by what these polytheists of your people say  by their denial of you, their mockery of you, and their mockery of what you have brought to them.

Its also mentioned by Ibn Abee ad-Dunya in his Al-Ishraf:

tim ibn Yay narrated to us, saying: I heard Muammad ibn Yay al-Marwaz say: A man said to Wahb ibn Munabbih, So-and-so has insulted you. He replied: Could the devil find no messenger other than you?

And these are widely cited although I couldnt find a Sanad for them, although due to its meaning, it is worthy of mentioning as a reminder for us all, InshaAllah:

Its said that a man came to a wise man and said: So-and-so has insulted you. He replied: He shot an arrow at me and it did not reach me  so why did you carry the arrow and lodge it in my heart?

And its said that a man came to al-Shfi  may Allah have mercy on him  and said: So-and-so speaks ill of you. He replied: If you are telling the truth, then you are a tale-carrier (Nammm); and if you are lying, then you are a transgressor. So the man was ashamed and left.

Defend your brothers in Islam, without hesitation, but be weary not fall into the trap of Nameemah unintentionally, lest you hurt your brother(s) unintentionally. If anything, if someone gets slandered often, be the bearer of good and positive news instead. Work to spread their Dawah, and make it widespread. Share with them the messages of support that flood social media during the slander, instead of the slander itself. 

Theres a wonderful website  thats been assembled, Allahumma Brek. Every time someone slanders the Shaykh, share this website. Let the hypocrites die in their rage.""","""Every Muslim who is being slandered by the hypocrites/disbelievers should be defended without a doubt, or offered a word of support at a minimum (even if they dont need it). This is the bare minimum rights that any of the Mashayikh, Mujahideen, or the laymen Muslims have upon their Muslim brothers. That being said, do not be of those who voluntarily bring heartache or sadness to Muslims, by sharing with them slander against them, that they might otherwise be ignorant of occurring. Even the Prophet was hurt by the slander/Kufr of Quraysh, Allah Says: Imam Ibn Jarir At-Tabari comments on this Ayah and said: The Exalted says in His mention to His Prophet Muhammad : And indeed We know, O Muhammad, that your chest is constricted by what these polytheists of your people say by their denial of you, their mockery of you, and their mockery of what you have brought to them. Its also mentioned by Ibn Abee ad-Dunya in his Al-Ishraf: tim ibn Yay narrated to us, saying: I heard Muammad ibn Yay al-Marwaz say: A man said to Wahb ibn Munabbih, So-and-so has insulted you. He replied: Could the devil find no messenger other than you? And these are widely cited although I couldnt find a Sanad for them, although due to its meaning, it is worthy of mentioning as a reminder for us all, InshaAllah: Its said that a man came to a wise man and said: So-and-so has insulted you. He replied: He shot an arrow at me and it did not reach me so why did you carry the arrow and lodge it in my heart? And its said that a man came to al-Shfi may Allah have mercy on him and said: So-and-so speaks ill of you. He replied: If you are telling the truth, then you are a tale-carrier (Nammm); and if you are lying, then you are a transgressor. So the man was ashamed and left. Defend your brothers in Islam, without hesitation, but be weary not fall into the trap of Nameemah unintentionally, lest you hurt your brother(s) unintentionally. If anything, if someone gets slandered often, be the bearer of good and positive news instead. Work to spread their Dawah, and make it widespread. Share with them the messages of support that flood social media during the slander, instead of the slander itself. Theres a wonderful website thats been assembled, Allahumma Brek. Every time someone slanders the Shaykh, share this website. Let the hypocrites die in their rage.""",0.3312227700151416,0.3311679931069427,0.3376092368779156,Irrelevant_as_Salafi taklidi
